GCUId	Chn	Mean_Ping	Mean_Pong	RMS_Ping	RMS_Pong	Length	x	y	z
GU8015	123	72.9966	71.837	2.31256	2.30139	5	628.775	-19050.4	3524.99
GU8015	124	76.2842	75.5951	2.27378	2.28458	5	-1556.82	-18997.1	3524.99
GU8015	125	75.4165	74.6834	2.37947	2.39556	5	1445.32	-18973.3	3696.36
GU8015	126	72.9754	76.6703	2.34939	2.33819	5	633.559	-19195.3	2622.4
GU8015	127	75.2795	75.5534	2.32549	2.33971	5	1178.01	-19073.3	3249.89
GU8016	0	79.5433	78.9213	3.16487	3.16054	10	5205.26	-17531.6	6425.66
GU8016	1	83.9106	85.9848	3.21294	3.20291	10	5955.16	-17129.1	6846.23
GU8016	2	83.2565	86.0855	2.92007	2.88433	10	4837.31	-18001.8	5317.27
GU8016	3	80.4508	84.5442	3.38275	3.3364	10	3526.73	-18260	5465.76
GU8016	4	81.3788	76.8818	3.02157	3.02429	10	5712.93	-17281.7	6666.62
GU8016	5	80.2661	76.5264	3.23383	3.18281	10	5427.44	-17303.5	6846.23
GU8016	6	73.8881	77.2878	2.95915	2.96846	10	4318.91	-18133.2	5317.27
GU8016	7	84.6119	77.1047	2.92294	2.97697	10	5083.39	-17889.2	5465.76
GU8016	8	76.3187	80.045	3.03156	3.02052	10	4974.62	-17747.1	6002.8
GU8016	9	81.7247	82.487	2.87585	2.83132	10	6675.59	-16685.4	7264.63
GU8016	10	80.0353	82.7657	3.31649	3.25751	10	10138.2	-16036.2	3974.75
GU8016	11	79.04	84.8276	2.98701	2.88613	10	5059.02	-17803.4	5760.47
GU8016	12	82.5215	79.2223	3.33931	3.35331	10	4953.66	-17672.3	6236.22
GU8016	13	78.4449	82.8624	3.02792	2.99948	10	5640.89	-17063	7264.63
GU8016	14	81.971	84.1941	3.1653	3.14499	10	5148.08	-18116.9	4584.33
GU8016	15	81.6287	83.6746	3.09913	3.01608	10	4568.12	-18027.7	5465.76
GU8016	16	71.9383	76.1491	2.38738	2.37123	10	5757.24	-18252	3075.24
GU8016	17	80.0666	78.8418	2.45056	2.44117	10	6292.2	-18118.9	2802.04
GU8016	18	77.7411	76.9857	2.49007	2.46095	10	10625.4	-15785.3	3696.36
GU8016	19	77.5696	72.2723	2.48102	2.47303	10	10442.3	-16004.2	3249.89
GU8016	20	89.32	73.6491	2.5087	2.48313	10	5231.29	-18409.7	3075.24
GU8016	21	76.378	84.2941	2.5834	2.56525	10	9555.14	-16660.2	2622.4
GU8016	22	80.3703	85.818	2.43641	2.39417	10	10168.2	-16083.7	3696.36
GU8016	23	77.6177	76.2075	2.43898	2.4433	10	10897.1	-15698.1	3249.89
GU8016	24	72.6746	77.7597	2.32454	2.34789	10	10710.3	-15911.5	2802.04
GU8016	25	69.8571	80.453	2.34354	2.33861	10	5242.74	-18450	2802.04
GU8016	26	86.606	76.2148	2.38341	2.3803	10	10415.6	-15963.4	3524.99
GU8016	27	79.1251	80.199	2.49222	2.46991	10	5486.54	-18305.1	3249.89
GU8016	28	74.5394	78.0392	2.30473	2.28796	10	9758.83	-16463.5	3075.24
GU8016	29	71.6249	72.7407	2.40805	2.44526	10	9780.19	-16499.6	2802.04
GU8016	30	76.8043	81.2967	2.43844	2.39835	10	4946.5	-18407.8	3524.99
GU8016	31	80.0606	73.0077	2.37832	2.38991	10	4959.17	-18454.9	3249.89
GU8016	32	69.2029	74.0985	2.87768	2.80808	5	7161.31	-17341.7	4870.42
GU8016	33	68.2775	70.1088	2.52454	2.54634	5	9273.77	-16169.8	5317.27
GU8016	34	72.2698	68.4369	2.75631	2.79803	5	5934.84	-17915.1	4423.35
GU8016	35	67.431	63.8808	2.57464	2.57883	5	6660.89	-17540	4870.42
GU8016	36	72.6233	71.9449	2.5404	2.56006	5	9603.61	-16201.7	4584.33
GU8016	37	69.2673	68.685	2.48906	2.46556	5	6686.44	-17607.2	4584.33
GU8016	38	73.0645	69.5257	2.62812	2.66226	5	8367.41	-16747.3	5025.23
GU8016	39	72.0054	64.0753	2.57186	2.62903	5	5887.26	-17771.5	5025.23
GU8016	40	77.1754	70.3474	2.5109	2.53885	5	8625.58	-16661.9	4870.42
GU8016	41	73.3746	71.1924	2.4496	2.47025	5	6178.6	-17791.8	4584.33
GU8016	42	75.5231	72.4793	2.65228	2.63511	5	5418.47	-18078	4423.35
GU8016	43	72.1218	68.1857	2.67953	2.73126	5	6896.76	-17404.6	5025.23
GU8016	44	69.8098	72.0635	2.86947	2.86501	5	6154.99	-17723.8	4870.42
GU8016	45	67.0527	74.423	2.57897	2.5322	5	8658.65	-16725.8	4584.33
GU8016	46	72.3565	67.582	2.6847	2.67784	5	8915.86	-16633.7	4423.35
GU8016	47	69.5724	67.8333	2.34954	2.34353	5	5375.04	-17933.1	5025.23
GU8016	48	79.1428	79.6496	2.94586	2.90835	5	5567.66	-17651	5760.47
GU8016	49	74.3457	80.0888	2.90885	2.89333	5	8136.03	-16538.2	6002.8
GU8016	50	91.0256	90.8665	3.99432	4.00501	5	6269.49	-17179.8	6425.66
GU8016	51	76.6455	82.073	3.32322	3.28086	5	5351.73	-17855.7	5317.27
GU8016	52	78.2567	81.987	3.0748	3.04897	5	8976.86	-16185.6	5760.47
GU8016	53	77.9339	79.305	2.91734	2.9246	5	7064.41	-17107	5760.47
GU8016	54	85.5543	78.0288	3.03807	3.12318	5	6993.32	-16732.1	6846.23
GU8016	55	83.4669	82.0351	2.85019	2.8354	5	5861.74	-17694.8	5317.27
GU8016	56	79.4527	78.5656	3.92108	3.89257	5	6026.98	-17335.6	6236.22
GU8016	57	82.4383	80.2448	2.71515	2.76702	5	7107.61	-17005.5	6002.8
GU8016	58	84.2273	86.7689	2.99756	2.97233	5	5594.48	-17736	5465.76
GU8016	59	80.7923	80.7758	2.94281	2.93748	5	6100.96	-17568.2	5465.76
GU8016	60	76.1154	74.5646	3.102	3.10831	5	6570.76	-17302.6	5760.47
GU8016	61	84.2159	80.2017	2.95951	2.99805	5	6366.93	-17519.4	5317.27
GU8016	62	81.3106	78.4724	3.99968	4.0524	5	6555.4	-17142.8	6236.22
GU8016	63	75.4553	74.1019	3.14017	3.16219	5	6071.71	-17484	5760.47
GU8016	64	72.5511	74.2702	2.22529	2.24157	10	5297.49	-18642.6	357.496
GU8016	65	68.86	68.1284	2.51791	2.49273	10	10356.5	-16381.5	357.496
GU8016	66	73.8265	71.7529	2.283	2.30088	10	10588	-16227.5	548.472
GU8016	67	70.2933	68.8998	2.45936	2.48515	10	6881.58	-18121.1	95.7141
GU8016	68	68.997	71.4268	2.25023	2.25041	10	5830.1	-18483	357.496
GU8016	69	69.2913	71.589	2.3898	2.42687	10	7397.4	-17913.4	357.496
GU8016	70	66.8646	63.9763	2.2696	2.27182	10	10118.1	-16524.6	548.472
GU8016	71	68.0966	72.3714	2.48882	2.46014	10	5831.02	-18485.9	95.7141
GU8016	72	71.2156	73.6414	2.31582	2.32165	10	6880.49	-18118.2	357.496
GU8016	73	66.4502	70.9313	2.31988	2.30995	10	9882.33	-16671.9	357.496
GU8016	74	67.9526	70.6518	2.37194	2.37882	10	8413.88	-17462.4	95.7141
GU8016	75	64.4481	63.7138	2.49838	2.50857	10	7398.57	-17916.2	95.7141
GU8016	76	73.6969	74.994	2.70851	2.71324	10	6358.92	-18311	95.7141
GU8016	77	65.6573	68.8232	2.57747	2.55566	10	5298.33	-18645.6	95.7141
GU8016	78	67.744	73.7851	2.53868	2.48913	10	6357.91	-18308.2	357.496
GU8016	79	66.145	67.0717	2.50655	2.50475	10	8412.55	-17459.7	357.496
GU8016	80	71.4745	69.1209	4.10971	4.09099	10	10047.3	-16408.9	2353.24
GU8016	81	70.9568	70.5098	3.65812	3.64978	10	10952	-15777.1	2622.4
GU8016	82	76.029	72.5468	3.385	3.39393	10	6319.02	-18196.2	2170.08
GU8016	83	67.2358	65.8706	2.97671	2.94581	10	9089.74	-16958.1	2353.24
GU8016	84	75.0599	79.4786	2.83101	2.84461	10	8855.44	-17105.9	2170.08
GU8016	85	68.7994	67.5333	2.9179	2.91812	10	7352.15	-17803.8	2170.08
GU8016	86	74.6646	73.4021	2.67506	2.68886	10	8599.53	-17211.9	2353.24
GU8016	87	74.5847	74.2157	2.97297	2.92949	10	5514.15	-18397.2	2622.4
GU8016	88	75.7706	75.218	2.56689	2.54337	10	7088.08	-17887.4	2353.24
GU8016	89	74.7028	70.4506	2.79103	2.78668	10	10971.8	-15805.7	2353.24
GU8016	90	72.2249	73.9845	2.65967	2.67321	10	8656.03	-17325	810.711
GU8016	91	69.3466	67.1351	2.73385	2.73411	10	6560.14	-18050.7	2622.4
GU8016	92	70.4016	72.9696	2.71687	2.68706	10	5524.15	-18430.6	2353.24
GU8016	93	72.7328	72.1867	2.76683	2.75999	10	6572.04	-18083.4	2353.24
GU8016	94	71.5793	75.2044	3.24353	3.22056	10	10583	-16219.8	810.711
GU8016	95	67.0377	71.0722	3.08661	3.07441	10	10494.9	-16084.8	2622.4
GU8016	96	58.0403	58.3473	2.36935	2.38658	5	5707.18	-18093.3	3974.75
GU8016	97	56.1008	54.0071	2.395	2.367	5	8747.93	-16898.2	3696.36
GU8016	98	60.8002	57.7571	2.43345	2.44907	5	9855.11	-16095	4423.35
GU8016	99	52.91	57.0727	2.39353	2.37561	5	6468.15	-17797.6	4141.1
GU8016	100	54.3494	59.7789	2.37647	2.34776	5	6735.43	-17736.3	3974.75
GU8016	101	53.0576	48.4642	2.33604	2.34087	5	6242.3	-17975.3	3696.36
GU8016	102	67.1168	59.2468	2.41894	2.3731	5	6952.49	-17545.3	4423.35
GU8016	103	54.9693	54.2783	2.37763	2.3782	5	6223.87	-17922.2	3974.75
GU8016	104	51.7519	55.4194	2.37603	2.38424	5	8722.1	-16848.3	3974.75
GU8016	105	53.8208	58.0335	2.49787	2.4764	5	6755.38	-17788.8	3696.36
GU8016	106	54.7156	58.7801	2.36432	2.36188	5	9421.16	-16426.6	4141.1
GU8016	107	55.0752	53.5068	2.3566	2.34652	5	9888.5	-16149.6	4141.1
GU8016	108	58.8072	54.5386	2.29686	2.35294	5	9201.83	-16591.2	3974.75
GU8016	109	55.3515	58.4922	2.35297	2.36118	5	8259.58	-17142.2	3696.36
GU8016	110	57.814	55.9138	2.36035	2.38594	5	6446.31	-17737.5	4423.35
GU8016	111	48.2381	57.4286	2.38143	2.38572	5	5954.94	-17975.8	4141.1
GU8016	112	56.9468	54.7503	2.36864	2.37991	5	9027.85	-16842.7	3249.89
GU8016	113	58.6442	57.7159	2.28045	2.29827	5	6510.61	-17914.4	3524.99
GU8016	114	57.0386	56.1996	2.54895	2.56309	5	8817.86	-17033.3	2802.04
GU8016	115	58.7282	61.0481	2.32995	2.33537	5	8307.42	-17241.5	3075.24
GU8016	116	53.5508	57.5961	2.3622	2.37335	5	9507.29	-16576.8	3249.89
GU8016	117	57.1508	58.3625	2.33522	2.34158	5	6527.29	-17960.3	3249.89
GU8016	118	54.5769	58.4899	2.39769	2.38522	5	8325.61	-17279.2	2802.04
GU8016	119	54.8514	60.519	2.3262	2.28405	5	8798.6	-16996.1	3075.24
GU8016	120	58.9911	60.0034	2.3684	2.38182	5	6009.38	-18140.1	3249.89
GU8016	121	57.1875	63.1366	2.31703	2.30037	5	5994.03	-18093.8	3524.99
GU8016	122	62.7857	57.292	2.35165	2.40325	5	9073.28	-16927.4	2622.4
GU8016	123	60.4076	58.7316	2.33784	2.34837	5	6794.5	-17891.8	3075.24
GU8016	124	60.2538	63.0783	2.57183	2.53347	5	8540.98	-17094.7	3249.89
GU8016	125	55.6909	55.9647	2.48476	2.46165	5	9483	-16534.4	3524.99
GU8016	126	60.0274	60.6904	2.37976	2.39726	5	7320.95	-17728.3	2802.04
GU8016	127	61.0495	55.6911	2.38574	2.39499	5	7304.96	-17689.5	3075.24
GU8017	0	65.5406	61.6661	2.19595	2.24326	10	-7363.7	-17545.7	-3696.36
GU8017	1	63.9776	61.2008	2.2298	2.24238	10	-8125.59	-17242.1	-3524.99
GU8017	2	62.9055	62.1225	2.71599	2.72891	10	-9229.25	-16417.8	-4584.33
GU8017	3	69.6886	60.4302	2.38422	2.44015	10	-7076.94	-17564.4	-4141.1
GU8017	4	59.8038	64.5463	2.34384	2.33745	10	-8357.81	-17094.5	-3696.36
GU8017	5	60.76	59.4971	2.25272	2.24824	10	-7123.39	-17679.7	-3524.99
GU8017	6	60.0482	61.9637	2.24875	2.25902	10	-6547.99	-17700.2	-4423.34
GU8017	7	64.1954	63.2807	2.21464	2.22319	10	-7053.05	-17505.1	-4423.34
GU8017	8	67.2495	63.6529	2.37425	2.43708	10	-7341.95	-17493.9	-3974.75
GU8017	9	56.0901	55.5243	2.25508	2.25272	10	-7406.35	-17647.3	-3075.24
GU8017	10	67.8868	68.7377	2.33689	2.33702	10	-7288.54	-17366.6	-4584.33
GU8017	11	62.2106	62.2314	2.41625	2.41322	10	-8560.66	-16891	-4141.1
GU8017	12	64.6066	64.0263	2.35359	2.38409	10	-8818.63	-16798	-3974.75
GU8017	13	67.6209	62.7802	2.23545	2.30321	10	-7141.64	-17725	-3249.89
GU8017	14	62.3442	68.4899	2.2994	2.25769	10	-8272.51	-16920.1	-4584.33
GU8017	15	61.2001	64.0132	2.39715	2.36543	10	-8072.6	-17129.6	-4141.1
GU8017	16	58.1432	72.1242	2.62535	2.67158	10	-6996.51	-17364.8	-5025.23
GU8017	17	60.5548	51.4527	2.766	2.80089	10	-8900.23	-16378.4	-5317.27
GU8017	18	63.3267	56.8492	2.73335	2.72958	10	-9659.38	-16084.6	-4870.42
GU8017	19	55.1447	54.3365	2.84575	2.84153	10	-8938.92	-16449.4	-5025.23
GU8017	20	58.7042	67.1003	2.7188	2.72804	10	-7980.85	-16934.9	-5025.23
GU8017	21	64.3404	66.3469	2.77215	2.79576	10	-8426.73	-16627	-5317.27
GU8017	22	58.189	58.4691	2.63299	2.59123	10	-6280.59	-17756.1	-4584.33
GU8017	23	56.4757	56.9767	2.74758	2.71093	10	-8463.37	-16699	-5025.23
GU8017	24	59.0008	57.915	2.98041	2.9795	10	-4442.18	-18186.6	-5025.23
GU8017	25	55.7756	59.3738	2.85763	2.81727	10	-10275.2	-15552.7	-5317.27
GU8017	26	56.802	56.6286	2.65878	2.64282	10	-8721.04	-16612.1	-4870.42
GU8017	27	54.7798	54.5404	2.85598	2.85157	10	-8240.91	-16855.4	-4870.42
GU8017	28	52.9761	53.1495	2.74817	2.73753	10	-5989.14	-17737.4	-5025.23
GU8017	29	55.8881	59.1098	3.06561	3.02585	10	-9824.87	-15841	-5317.27
GU8017	30	62.1321	53.8592	2.59875	2.66554	10	-9193.99	-16355.1	-4870.42
GU8017	31	56.9036	52.2903	2.69172	2.70593	10	-7260.7	-17300.3	-4870.42
GU8017	32	68.9533	70.7773	2.81312	2.79965	5	-7837.55	-16353.6	-6846.23
GU8017	33	70.9028	67.628	2.61274	2.59828	5	-8612.46	-16035	-6666.62
GU8017	34	63.6197	68.1133	2.77651	2.73746	5	-7014.1	-16545.9	-7264.63
GU8017	35	69.8138	70.511	2.57377	2.56375	5	-7796.12	-16267.2	-7095
GU8017	36	65.6059	68.0901	2.74704	2.72373	5	-8014.55	-16085.1	-7264.63
GU8017	37	68.0256	64.2203	2.63116	2.6108	5	-8984.89	-15563.9	-7264.63
GU8017	38	72.7293	71.6116	2.5381	2.54744	5	-8824.67	-15842.8	-6846.23
GU8017	39	69.3274	69.8076	2.56274	2.55059	5	-5535.03	-17339.5	-6666.62
GU8017	40	62.0887	65.8881	2.72818	2.70942	5	-5249.33	-17358.4	-6846.23
GU8017	41	69.4105	67.5348	2.71483	2.72866	5	-6784.93	-16714.2	-7095
GU8017	42	68.7107	70.84	2.83261	2.80225	5	-5465.24	-17120	-7264.63
GU8017	43	64.5009	69.0035	2.63591	2.61409	5	-7103.76	-16758.1	-6666.62
GU8017	44	64.923	71.9878	2.9203	2.83348	5	-6302.86	-17004.2	-6846.23
GU8017	45	70.4796	73.1046	2.5019	2.43131	5	-5221.58	-17266.6	-7095
GU8017	46	70.9333	65.5373	2.6445	2.67082	5	-6503.76	-16753.1	-7264.63
GU8017	47	67.5139	70.4783	2.55787	2.55099	5	-6063.8	-17161.8	-6666.62
GU8017	48	73.2744	68.0992	2.67277	2.72093	5	-5873.25	-17470.3	-6002.8
GU8017	49	75.0599	77.8387	2.77014	2.79893	5	-6669.94	-17264.7	-5760.47
GU8017	50	79.544	76.9025	2.56443	2.5972	5	-6966.2	-17289.8	-5317.27
GU8017	51	79.5404	76.7798	2.87437	2.94126	5	-8155.58	-16368.8	-6425.66
GU8017	52	81.4082	79.7906	2.77404	2.79772	5	-6405.87	-17282.1	-6002.8
GU8017	53	84.849	80.4195	2.78615	2.80746	5	-6171.94	-17448.9	-5760.47
GU8017	54	67.6078	71.7785	2.65396	2.67831	5	-7946.29	-16861.9	-5317.27
GU8017	55	71.6009	69.8613	2.60911	2.62196	5	-7137.5	-16837.6	-6425.66
GU8017	56	79.3338	68.4288	2.78217	2.8461	5	-8603.04	-16387.3	-5760.47
GU8017	57	75.9879	71.0838	2.69655	2.70519	5	-7162.46	-17066.2	-5760.47
GU8017	58	77.8259	78.6606	2.83269	2.86038	5	-8435.55	-16300	-6236.22
GU8017	59	73.6892	74.7215	2.93441	2.9638	5	-6903.26	-17005.7	-6236.22
GU8017	60	70.9803	75.3678	2.88847	2.88464	5	-8931.1	-16033.9	-6236.22
GU8017	61	73.1892	75.6096	2.94135	2.91894	5	-6618.16	-17048.5	-6425.66
GU8017	62	72.5039	77.7553	2.93513	2.94505	5	-7196.96	-17148.4	-5465.76
GU8017	63	72.625	75.0729	3.07633	3.08138	5	-7965.64	-16620.9	-6002.8
GU8017	64	73.5968	74.7104	2.77527	2.74667	10	-4492.96	-16686.7	-8780.99
GU8017	65	71.0546	76.8628	2.79126	2.75251	10	-4287.14	-16953	-8363.94
GU8017	66	73.176	67.2852	2.90378	2.86754	10	-4380.28	-17320.3	-7520.69
GU8017	67	74.554	75.5994	2.86359	2.81128	10	-9179.7	-14365.7	-9224.85
GU8017	68	76.0607	75.8646	2.94658	2.94356	10	-4011.13	-16950.3	-8505.13
GU8017	69	74.5139	76.6149	2.86648	2.83573	10	-8938.46	-14950.1	-8505.13
GU8017	70	75.3775	71.8351	2.75844	2.71033	10	-4406.18	-17422.7	-7264.63
GU8017	71	77.3455	81.8169	2.85833	2.8359	10	-9468.92	-13796.2	-9784.81
GU8017	72	73.8527	74.137	3.23732	3.21384	10	-9534.25	-14890.7	-7943.8
GU8017	73	78.4668	74.2145	2.77458	2.8194	10	-4318.22	-17075.9	-8093.58
GU8017	74	75.9124	74.2636	3.09311	3.09405	10	-4620.41	-16531.5	-9005.55
GU8017	75	73.7018	70.8073	4.57162	4.53697	10	-4074.18	-16674.6	-9005.55
GU8017	76	73.7791	74.3167	2.83382	2.82019	10	-9242.62	-14464.2	-9005.55
GU8017	77	70.554	80.8834	2.83426	2.79435	10	-9010.03	-14100.2	-9784.81
GU8017	78	71.8973	73.8235	3.1787	3.11371	10	-4098.42	-17319.2	-7680.41
GU8017	79	72.6375	78.7495	2.97215	2.93342	10	-4528.69	-16819.4	-8505.13
GU8017	80	82.0262	80.6259	4.45429	4.42005	10	-9938.46	-15522	-6002.8
GU8017	81	79.9987	77.4669	3.65322	3.5766	10	-4422.89	-18108.1	-5317.27
GU8017	82	76.2495	83.7846	3.77897	3.70239	10	-9726.95	-15191.7	-7095
GU8017	83	82.8468	75.3901	3.1222	3.10723	10	-9418.26	-15752.6	-6236.22
GU8017	84	82.5376	79.8142	3.22487	3.19898	10	-9778.64	-15272.4	-6846.23
GU8017	85	83.794	80.802	2.94125	2.97368	10	-4462.4	-17646	-6666.62
GU8017	86	78.8485	76.2263	2.99286	2.98281	10	-5161.1	-17774.1	-5760.47
GU8017	87	79.0467	75.2817	2.86895	2.8625	10	-9069.59	-16133.8	-5760.47
GU8017	88	76.666	79.6256	2.9532	2.92987	10	-4244.33	-17935.8	-6002.8
GU8017	89	75.5256	78.9474	2.84599	2.81268	10	-4771.78	-17722.3	-6236.22
GU8017	90	84.1419	78.3948	2.80232	2.84643	10	-4154	-17554.1	-7095
GU8017	91	76.6859	75.8297	2.92608	2.90994	10	-9574.58	-15943.4	-5465.76
GU8017	92	80.8864	80.7795	2.83915	2.83165	10	-4791.98	-17797.3	-6002.8
GU8017	93	79.1706	81.5178	2.85819	2.84753	10	-5001.06	-17501	-6666.62
GU8017	94	79.8287	71.2758	2.83006	2.84471	10	-9256.83	-15482.6	-7095
GU8017	95	86.6946	80.2046	2.85443	2.90747	10	-9113.28	-16211.5	-5465.76
GU8017	96	63.8896	66.9341	2.18432	2.15987	5	-8604.12	-15446.8	-7943.8
GU8017	97	71.4654	63.5506	2.16907	2.18712	5	-8805.79	-15254.2	-8093.58
GU8017	98	63.4271	66.8114	3.41412	3.36672	5	-6972.87	-16448.6	-7520.69
GU8017	99	65.4145	66.3612	2.21624	2.23943	5	-6694.15	-16490.6	-7680.41
GU8017	100	69.4478	72.0974	2.18786	2.18478	5	-9073.45	-15175.9	-7943.8
GU8017	101	69.0501	66.7733	2.13094	2.18092	5	-7854.77	-15765	-8093.58
GU8017	102	65.086	65.8033	2.201	2.18697	5	-8932.07	-15472.5	-7520.69
GU8017	103	66.6882	62.4467	2.4271	2.42576	5	-6185.65	-16688	-7680.41
GU8017	104	64.4542	65.8712	2.14313	2.14358	5	-6650.52	-16383.1	-7943.8
GU8017	105	69.7382	65.16	2.47255	2.51293	5	-6145.34	-16579.2	-7943.8
GU8017	106	63.2013	67.9835	2.28508	2.23284	5	-5952.11	-16844.9	-7520.69
GU8017	107	59.9728	63.1923	2.18123	2.17583	5	-8180.03	-15806.3	-7680.41
GU8017	108	64.1519	63.3834	2.77357	2.78508	5	-8126.72	-15703.2	-7943.8
GU8017	109	61.015	64.991	2.33808	2.37087	5	-5118.14	-16924.5	-7943.8
GU8017	110	65.9043	63.5057	2.50288	2.51292	5	-6465.53	-16654.6	-7520.69
GU8017	111	63.7701	65.2648	2.27023	2.28554	5	-7691.8	-16049.5	-7680.41
GU8017	112	77.5419	74.1798	4.55063	4.54036	5	-6824.76	-16099.9	-8363.94
GU8017	113	71.5462	67.182	2.31212	2.32384	5	-5867.88	-16607.3	-8093.58
GU8017	114	74.3472	72.6019	2.38829	2.35134	5	-7942.65	-15347.6	-8780.99
GU8017	115	71.7306	73.1002	2.35063	2.36383	5	-5550.56	-16510.4	-8505.13
GU8017	116	74.9961	79.6319	3.65495	3.61018	5	-8274.21	-15405.2	-8363.94
GU8017	117	71.9748	72.5299	2.28734	2.26961	5	-8742.42	-15144.4	-8363.94
GU8017	118	72.7095	70.5442	2.79	2.78302	5	-8409.24	-15097	-8780.99
GU8017	119	72.7079	70.1166	2.29382	2.3028	5	-5041.99	-16672.8	-8505.13
GU8017	120	70.6148	74.805	2.82932	2.76328	5	-8476.11	-15217	-8505.13
GU8017	121	73.8409	75.8934	2.24593	2.20299	5	-6874.23	-16216.6	-8093.58
GU8017	122	67.6682	71.0034	2.31684	2.3073	5	-8271.67	-15040.6	-9005.55
GU8017	123	69.4403	72.8825	2.44345	2.40882	5	-8005.81	-15469.6	-8505.13
GU8017	124	61.6148	70.6483	2.3846	2.32307	5	-5825.65	-16487.7	-8363.94
GU8017	125	67.125	69.6418	2.47144	2.46263	5	-6374.05	-16419.7	-8093.58
GU8017	126	73.8148	76.6243	2.32834	2.27644	5	-6006.15	-16203.7	-8780.99
GU8017	127	78.5623	73.8165	2.41267	2.48511	5	-6053.91	-16332.6	-8505.13
GU8020	0	62.0694	62.5142	2.76889	2.80218	10	-17030.4	9097.05	1717.25
GU8020	1	72.5562	68.317	2.49826	2.50621	10	-17390.3	8348.39	1903.16
GU8020	2	68.8723	69.9837	2.86734	2.88349	10	-18176.4	6576.33	1452.34
GU8020	3	61.6391	62.6246	2.52318	2.53288	10	-16203.5	10539.2	1452.34
GU8020	4	73.3286	70.8114	2.4104	2.45195	10	-17524.1	8105.39	1717.25
GU8020	5	65.271	61.813	2.39855	2.44839	10	-16480.7	10058.8	1717.25
GU8020	6	66.5334	65.8574	2.4187	2.43527	10	-16499.2	10070.1	1452.34
GU8020	7	64.7259	74.9694	2.42369	2.42076	10	-15894.5	10999.7	1452.34
GU8020	8	65.0713	71.6914	2.78041	2.74603	10	-15876.7	10987.4	1717.25
GU8020	9	66.9687	64.5586	2.51064	2.53257	10	-16319.9	10284.8	1903.16
GU8020	10	65.8863	69.9943	2.48983	2.49387	10	-14890.1	12325.4	1452.34
GU8020	11	67.6816	67.9283	2.66905	2.68698	10	-17769.4	7607.91	1452.34
GU8020	12	63.9602	72.94	2.54555	2.5179	10	-16185.3	10527.4	1717.25
GU8020	13	67.123	65.9422	2.48638	2.52556	10	-17840.4	7337.33	1903.16
GU8020	14	62.3126	63.0915	2.45384	2.47709	10	-17049.6	9107.28	1452.34
GU8020	15	66.5501	68.5187	2.53602	2.56114	10	-15237.6	11893.2	1452.34
GU8020	16	76.2769	80.6402	2.38249	2.40217	10	-18268.9	6314.92	-1452.34
GU8020	17	78.6106	75.1877	2.62347	2.64654	10	-18184.9	6285.88	-2353.24
GU8020	18	75.6937	73.2481	2.45394	2.42666	10	-15745.9	11234.3	1264.18
GU8020	19	78.9309	77.366	2.65265	2.68084	10	-17903.1	7363.12	1000.63
GU8020	20	82.3636	86.7963	2.31764	2.33184	10	-14900.3	12333.8	-1264.18
GU8020	21	75.1891	76.2806	2.61119	2.63859	10	-14996.1	12054.8	-2353.24
GU8020	22	79.8792	88.6545	2.65075	2.74272	10	-16364.2	10312.8	1264.18
GU8020	23	80.7775	76.6192	2.4337	2.46432	10	-18188.8	6580.83	-1264.18
GU8020	24	75.4566	80.225	2.37608	2.33883	10	-14711.8	12537.7	-1452.34
GU8020	25	76.9336	77.6089	2.33691	2.33239	10	-15048.4	12096.9	-1717.25
GU8020	26	84.0166	78.8986	2.30225	2.381	10	-15087.7	12128.4	1000.63
GU8020	27	81.4763	76.1324	2.4523	2.51031	10	-15758.4	11243.2	1000.63
GU8020	28	75.3756	80.64	2.43078	2.43664	10	-15065.4	12110.5	-1452.34
GU8020	29	76.3111	80.2839	2.42159	2.42258	10	-18113.1	6553.41	-2170.08
GU8020	30	76.151	82.5636	2.45224	2.40391	10	-17190.2	8867.83	1264.18
GU8020	31	72.6894	80.4164	2.42241	2.41031	10	-15429.4	11690.6	1000.63
GU8020	32	78.6292	78.2433	2.69115	2.73301	5	-17406	8355.94	-1717.25
GU8020	33	74.0373	80.7286	2.67476	2.65075	5	-16353.1	10305.7	-1452.34
GU8020	34	77.1541	76.1923	2.73778	2.76906	5	-15540.9	11427.9	-1903.16
GU8020	35	76.263	77.0196	2.51649	2.54366	5	-16032.6	10758.5	-1717.25
GU8020	36	80.1372	79.3472	2.51786	2.54884	5	-15862.3	10977.4	-1903.16
GU8020	37	73.7535	74.5782	2.39695	2.40332	5	-16170.7	10517.9	-1903.16
GU8020	38	70.5865	78.3838	2.41426	2.43611	5	-17638.5	7853.18	-1717.25
GU8020	39	79.8865	78.6763	2.29087	2.31197	5	-17856.6	7343.96	-1717.25
GU8020	40	79.1434	78.8114	2.57526	2.6354	5	-16334.7	10294.1	-1717.25
GU8020	41	76.5144	76.4519	2.42924	2.43159	5	-15717.4	11214	-1717.25
GU8020	42	72.1595	74.1149	2.60133	2.59162	5	-17243.5	8584.42	-2170.08
GU8020	43	81.2517	87.5877	2.4272	2.48212	5	-15735.1	11226.6	-1452.34
GU8020	44	72.2168	69.1859	2.60481	2.56903	5	-17159.1	8851.81	-1717.25
GU8020	45	75.0898	80.0741	2.48978	2.46249	5	-15389.3	11660.2	-1717.25
