GCUId	Chn	Mean_Ping	Mean_Pong	RMS_Ping	RMS_Pong	Length	x	y	z
8037	3	60.816	63.0497	2.74133	2.73765	10	-7432.38	-17709.4	2622.4
8037	4	61.2028	57.8314	2.73505	2.71838	10	-465.977	-19103.9	3249.89
8037	5	51.7766	59.2669	2.97399	2.9575	10	-6602.02	-17846.3	3696.36
8037	6	60.8976	63.365	2.78397	2.75889	10	-7198.64	-17866.4	2170.08
8037	7	60.8678	60.7494	2.58922	2.60466	10	-7445.86	-17741.5	2353.24
8037	8	54.8642	54.9035	2.97421	3.00171	10	-741.087	-19124.2	3075.24
8037	9	53.0527	59.6392	2.7985	2.77292	10	-5510.86	-18009.8	4584.33
8037	10	56.2685	57.1628	2.75708	2.78759	10	-471.338	-19323.8	1452.34
8037	11	52.3988	48.8402	2.89085	2.90022	10	-7152.43	-17751.8	3075.24
8037	12	49.5734	63.2266	2.9665	2.9328	10	-1013.81	-19082.7	3249.89
8037	13	52.5206	52.1486	2.85709	2.89629	10	-7328.17	-17461.1	4141.1
8037	14	63.432	58.5236	2.79732	2.78859	10	-7480.26	-17823.5	1452.34
8037	15	56.5811	54.7457	2.53536	2.55756	10	-742.709	-19166	2802.04
8037	16	86.1163	80.3607	2.7444	2.77562	10	-7498.34	-17866.5	548.472
8037	17	84.2172	76.7839	2.88526	2.91667	10	-7242.95	-17976.4	357.496
8037	18	74.9917	84.8918	2.77041	2.78487	10	-8252.35	-17511.1	1000.63
8037	19	85.9986	78.9626	3.27839	3.30906	10	-472.254	-19361.3	810.711
8037	20	81.0561	79.416	2.68547	2.69619	10	-472.478	-19370.5	548.472
8037	21	72.1316	78.3126	3.02286	3.07085	10	-6724.29	-18176.8	357.496
8037	22	82.2095	83.6641	2.72803	2.71484	10	-6716.46	-18155.6	1000.63
8037	23	76.8847	73.5554	3.03742	3.06243	10	-9975.53	-16611.1	548.472
8037	24	75.5957	81.2036	2.83204	2.82673	10	-8510.64	-17407.1	548.472
8037	25	77.552	79.2158	2.95683	2.96079	10	639.181	-19365.7	548.472
8037	26	78.3031	81.6874	2.95703	2.96104	10	-7494.78	-17858.1	810.711
8037	27	74.3941	79.9863	3.33211	3.33572	10	-8506.59	-17398.9	810.711
8037	28	75.9044	71.6897	4.27867	4.33299	10	2852.54	-19165.1	548.472
8037	29	79.7662	73.9825	2.95414	2.95756	10	-9253.78	-17028.8	357.496
8037	30	70.984	72.5096	2.61246	2.62734	10	-7234.52	-17955.5	1000.63
8037	31	68.7993	72.3447	2.75554	2.76652	10	-9002.2	-17147.7	810.711
8037	32	61.6047	53.1513	3.03327	3.11044	5	-1840.64	-19091.9	2802.04
8037	33	55.4214	58.9685	2.8487	2.84952	5	-5599.93	-18300.9	3075.24
8037	34	52.7246	55.8004	3.06746	3.10954	5	-5893.16	-18315.9	2353.24
8037	35	56.9752	57.4557	2.89184	2.89547	5	-2663.83	-19020.2	2622.4
8037	36	55.5532	52.5383	3.14312	3.1965	5	-5365.31	-18477.4	2353.24
8037	37	55.9023	54.2304	2.88515	2.89826	5	-1020.76	-19213.5	2353.24
8037	38	57.1025	65.0311	2.88396	2.91454	5	-1292.21	-19136.8	2802.04
8037	39	62.3189	59.0476	2.8545	2.85889	5	-6136.02	-18172.4	2802.04
8037	40	57.2724	57.3646	3.08893	3.09646	5	-5612.19	-18341	2802.04
8037	41	55.4898	57.1287	2.74513	2.74606	5	-1018.91	-19178.7	2622.4
8037	42	48.7925	53.3646	3.08694	3.09116	5	-2668.67	-19054.7	2353.24
8037	43	55.0993	62.1947	2.79632	2.78825	5	-5072.64	-18454	3075.24
8037	44	55.1709	56.2732	3.32427	3.32931	5	-4551.12	-18632.6	2802.04
8037	45	55.2477	51.5519	2.78708	2.80379	5	-1568.66	-19141.6	2622.4
8037	46	51.2111	56.2071	3.16649	3.14341	5	-4833.05	-18623.7	2353.24
8037	47	55.489	57.1531	2.83244	2.80142	5	-4541.17	-18591.9	3075.24
8037	48	75.6564	76.3426	2.50325	2.51155	5	-5028.54	-18293.6	3974.75
8037	49	71.0367	82.2542	2.60255	2.59728	5	-4756.66	-18329.3	4141.1
8037	50	76.9427	74.515	2.39072	2.43057	5	-2879.57	-18612.7	4584.33
8037	51	64.2604	72.2112	2.51319	2.52367	5	-1560.81	-19045.8	3249.89
8037	52	72.6446	75.1454	2.48666	2.51792	5	-5551.25	-18141.8	3974.75
8037	53	75.0966	74.2896	2.65625	2.67842	5	-2087.43	-18821.1	4141.1
8037	54	76.2157	79.2611	2.47389	2.46743	5	-3399.28	-18451.6	4870.42
8037	55	75.2563	72.1156	2.6336	2.6595	5	-4800.15	-18496.9	3249.89
8037	56	78.1622	81.9684	2.52261	2.51439	5	-5262.68	-18124	4423.35
8037	57	71.4947	72.8605	2.87736	2.87335	5	-3152.69	-18607.4	4423.35
8037	58	69.0674	77.3816	2.53416	2.53731	5	-5567.69	-18195.5	3696.36
8037	59	72.892	77.6728	2.85692	2.82887	5	-2101.14	-18944.6	3524.99
8037	60	74.0983	73.1864	2.50985	2.51599	5	-1281.96	-18985.1	3696.36
8037	61	81.4733	81.2136	2.56785	2.56903	5	-2650.5	-18924.9	3249.89
8037	62	78.2933	71.609	2.68448	2.70398	5	-3412.32	-18522.4	4584.33
8037	63	72.855	75.0317	2.65236	2.66185	5	-2361.63	-18824.5	3974.75
8037	64	63.5238	70.5748	2.43681	2.41309	10	-4586.5	-18777.5	-1452.34
8037	65	70.6555	64.4064	2.41199	2.42941	10	-6450.2	-18235.6	-1264.18
8037	66	67.791	71.6456	2.59313	2.59152	10	-6455.35	-18250.1	-1000.63
8037	67	72.5121	68.0094	2.57488	2.58843	10	-6176.77	-18293.1	-1717.25
8037	68	69.4242	68.0932	2.47753	2.49363	10	-5123.27	-18638.2	-1452.34
8037	69	66.2842	72.5439	2.47253	2.42028	10	-5393.79	-18575.5	-1264.18
8037	70	70.7418	70.9523	2.33848	2.33104	10	-7491.35	-17849.9	-1000.63
8037	71	71.9333	68.7947	2.39994	2.42449	10	-5649.46	-18462.8	-1717.25
8037	72	68.2267	70.6346	2.32392	2.31204	10	-2684.97	-19171	-1000.63
8037	73	77.0591	65.5289	2.59609	2.62665	10	-6970.66	-18043	-1264.18
8037	74	67.0014	66.9608	2.50063	2.49347	10	-1854.95	-19240.3	-1452.34
8037	75	65.5789	71.1077	2.65254	2.6161	10	-6698.99	-18108.4	-1717.25
8037	76	66.1345	63.022	2.41984	2.41971	10	-3502.07	-19009.6	-1452.34
8037	77	71.7604	71.0623	3.06429	3.07395	10	-747.642	-19293.3	-1717.25
8037	78	65.3944	66.2481	2.48628	2.51751	10	-5398.09	-18590.3	-1000.63
8037	79	61.383	66.6542	2.68686	2.68076	10	-6706.53	-18128.8	-1452.34
8037	80	62.0427	61.2347	4.43439	4.4392	10	-7241.28	-17972.3	-548.472
8037	81	57.3837	59.8552	3.38718	3.35615	10	-6984.34	-18078.5	-357.496
8037	82	58.9312	61.4068	3.21839	3.18956	10	-8256.14	-17519.1	-810.711
8037	83	58.0431	58.878	2.91906	2.89035	10	-8759.46	-17283.2	-548.472
8037	84	55.1673	57.6578	2.8482	2.85165	10	-6195.73	-18349.3	-810.711
8037	85	58.912	59.0504	2.57905	2.57895	10	-749.936	-19352.5	-810.711
8037	86	65.9994	63.1039	2.58107	2.54815	10	-5669.49	-18528.2	-548.472
8037	87	60.6809	58.329	2.49798	2.50776	10	-750.292	-19361.7	-548.472
8037	88	57.8345	59.0193	2.59527	2.61554	10	-8260.06	-17527.4	-548.472
8037	89	64.2903	58.1102	2.66324	2.71376	10	-1304.78	-19323	-810.711
8037	90	56.1041	55.8829	2.6659	2.66798	10	-6976.22	-18057.4	-1000.63
8037	91	56.3475	58.5326	2.70088	2.68295	10	-7500.07	-17870.7	-357.496
8037	92	61.7707	60.2348	2.86655	2.87777	10	1471.75	-19320.3	-548.472
8037	93	63.181	60.1305	2.69246	2.71772	10	-2410.79	-19216.4	-810.711
8037	94	56.7727	59.3475	2.67779	2.67174	10	-8755.3	-17275	-810.711
8037	95	53.8683	58.5078	2.87478	2.84156	10	-1859.44	-19286.8	-548.472
8037	96	74.0389	73.9336	2.22262	2.19433	5	-1578.77	-19264.9	1452.34
8037	97	74.8668	74.7347	2.28201	2.28403	5	-3504.46	-19022.6	1264.18
8037	98	78.167	76.9077	2.26759	2.26111	5	-5105.41	-18573.2	2170.08
8037	99	77.108	76.0089	2.27692	2.26561	5	-3225.4	-19036.5	1717.25
8037	100	77.0717	80.6322	2.3377	2.29964	5	-4849.92	-18688.7	1717.25
8037	101	76.5373	74.104	2.30318	2.31403	5	-6711.11	-18141.2	1264.18
8037	102	77.2955	76.2529	2.15284	2.14998	5	-4570.51	-18712	2170.08
8037	103	76.5811	75.505	2.31286	2.31645	5	-1024.32	-19280.6	1717.25
8037	104	74.0385	72.5169	2.28846	2.29046	5	-4855.38	-18709.8	1452.34
8037	105	74.3966	73.1228	2.21807	2.24434	5	-5390.1	-18562.8	1452.34
8037	106	70.7826	68.866	2.40122	2.41056	5	-1848.49	-19173.2	2170.08
8037	107	75.6811	71.6332	2.19124	2.20366	5	-746.965	-19275.9	1903.16
8037	108	72.619	76.8888	2.52667	2.4799	5	-2130.76	-19211.7	1452.34
8037	109	76.6834	75.5451	2.348	2.33829	5	-5659.69	-18496.2	1264.18
8037	110	73.0763	75.9888	2.27957	2.263	5	-3489.87	-18943.4	2170.08
8037	111	72.2919	74.7608	2.34711	2.34945	5	-1851.19	-19201.3	1903.16
8037	112	74.2238	69.7046	2.28494	2.28606	5	-5400.56	-18598.8	810.711
8037	113	72.2558	73.1583	2.10881	2.11526	5	-4593.29	-18805.3	1000.63
8037	114	70.4059	74.0829	2.24661	2.22988	5	-3508.87	-19046.5	-810.711
8037	115	79.6052	72.587	2.32673	2.34064	5	-3237.58	-19108.4	-357.496
8037	116	77.7541	74.4511	2.14982	2.15626	5	-2686.2	-19179.8	810.711
8037	117	73.2879	73.7932	2.1815	2.18129	5	-1027.46	-19339.8	810.711
8037	118	73.0047	69.929	2.16213	2.17535	5	-2962.46	-19148.4	-548.472
8037	119	70.514	71.8496	2.1884	2.18373	5	-4868.24	-18759.3	-357.496
8037	120	76.1629	72.6019	2.16752	2.20551	5	-2135.91	-19258.2	548.472
8037	121	69.6887	74.6347	2.12979	2.09669	5	-2957.33	-19115.3	1264.18
8037	122	69.9973	70.6704	2.22416	2.21145	5	-5133.21	-18674.4	-810.711
8037	123	75.8441	71.2377	2.23386	2.25364	5	-4867.12	-18755	548.472
8037	124	66.1047	68.9859	2.19535	2.19855	5	-3236.83	-19104	548.472
8037	125	75.5561	77.1613	2.29126	2.26894	5	-1857.7	-19268.8	1000.63
8037	126	72.9276	69.1331	2.22182	2.23517	5	-4595.4	-18813.9	-810.711
8037	127	69.4197	74.5409	2.2041	2.20293	5	-3238.09	-19111.4	-95.7138
8010	0	61.5874	63.3992	3.72288	3.70141	10	-6457.47	7014.68	16877.1
8010	1	53.0809	54.8826	2.69728	2.69066	10	-1367.36	8984.15	17121.8
8010	2	59.734	57.2925	3.30695	3.28145	10	-8657.07	6002.67	16271.5
8010	3	57.8289	67.8354	3.07704	3.06209	10	-7420.56	7218.83	16387.9
8010	4	62.5892	66.3024	3.4101	3.40573	10	-2502.47	8976.79	16996.9
8010	5	60.1089	62.8191	3.17116	3.17318	10	-4464.33	7915.45	17121.8
8010	6	59.2116	64.2809	2.81497	2.7628	10	-1446.96	10434.7	16271.5
8010	7	55.5015	58.6707	3.28715	3.30302	10	-6697.07	8131.8	16271.5
8010	8	53.0817	59.6794	3.46273	3.42178	10	-6230.62	7565.42	16723.7
8010	9	59.7985	64.1701	2.8895	2.87676	10	-1044	8598.07	17341.4
8010	10	54.2943	53.2874	3.52835	3.5668	10	-7420.57	7794.07	16122.3
8010	11	58.16	55.2996	3.27843	3.26883	10	-6533.14	7501.59	16636.8
8010	12	64.06	58.84	2.77554	2.80111	10	-1309.58	9444.03	16877.1
8010	13	60.064	56.3759	3.15751	3.20278	10	-3978.26	8170.56	17121.8
8010	14	57.8431	58.3512	3.34615	3.32961	10	-8483.88	6620.88	16122.3
8010	15	57.1479	59.1102	2.86016	2.83592	10	-6581.39	7991.34	16387.9
8010	16	60.8145	57.6131	2.78526	2.78162	10	-8958.39	6643.99	15853.8
8010	17	61.629	54.3389	2.73309	2.75893	10	-9093.92	7096.96	15578
8010	18	66.0352	55.302	2.54958	2.62893	10	-8682.68	6776.03	15951.1
8010	19	67.8794	64.2216	3.16824	3.19228	10	-7075.56	8621.59	15853.8
8010	20	60.0282	61.211	2.61264	2.58847	10	-8621.59	7075.56	15853.8
8010	21	60.924	65.3177	2.60568	2.60677	10	-9431.19	6642.2	15578
8010	22	61.7654	62.0616	2.61823	2.65205	10	-1839.83	10603.2	16122.3
8010	23	66.2116	60.1538	2.82257	2.86861	10	-1636.52	11032.5	15853.8
8010	24	63.978	64.0858	2.61866	2.599	10	-1668.65	11249.1	15697.5
8010	25	63.1172	60.8826	2.52386	2.53451	10	-9134.24	6774.41	15697.5
8010	26	63.2431	62.7687	2.64968	2.61451	10	-7976.7	7594.45	15951.1
8010	27	55.2374	57.6451	2.76317	2.76106	10	-1882.94	10851.6	15951.1
8010	28	57.5804	58.1416	2.8679	2.87027	10	-7214.45	8790.83	15697.5
8010	29	57.5997	60.9546	3.25043	3.22895	10	-7637.1	8426.24	15697.5
8010	30	55.0717	56.8035	3.06613	3.06059	10	-7193.9	8339.74	15951.1
8010	31	56.9461	56.6833	2.89246	2.86374	10	-1348.2	10931	15951.1
8010	32	71.5046	70.371	2.82623	2.86876	5	-5846.48	9754.26	15697.5
8010	33	66.0928	69.331	2.73859	2.72906	5	-5257.61	9836.3	15853.8
8010	34	77.1215	78.4812	2.80796	2.84696	5	-6641.24	9907.61	15279.8
8010	35	76.4959	68.123	2.63551	2.64875	5	-6318.05	9455.64	15697.5
8010	36	71.3401	72.7704	2.71023	2.66155	5	-3675.93	11127.2	15440.6
8010	37	73.8019	76.138	2.57717	2.56575	5	-5268.84	10467.4	15440.6
8010	38	72.5388	70.9783	2.6006	2.61783	5	-2763.22	11031.4	15697.5
8010	39	69.3006	78.6424	2.61423	2.61917	5	-4862.24	10280.3	15697.5
8010	40	70.4213	68.5359	2.61215	2.61066	5	-5360.82	10029.4	15697.5
8010	41	71.6044	72.2671	2.51858	2.53886	5	-7096.96	9093.92	15578
8010	42	69.3761	72.3163	2.6531	2.63904	5	-4305.26	11123.5	15279.8
8010	43	68.8614	70.1237	2.58613	2.59557	5	-3237.62	10673	15853.8
8010	44	72.0123	70.3808	2.7105	2.71257	5	-3831.18	10707.4	15697.5
8010	45	69.6531	68.9548	2.58205	2.5588	5	-6269.45	9900.55	15440.6
8010	46	76.7301	76.247	2.65134	2.65513	5	-5739.62	10455.8	15279.8
8010	47	64.4811	70.8571	2.59679	2.58171	5	-6196.42	9273.6	15853.8
8010	48	61.0054	55.1841	2.66162	2.69071	5	-4838.54	9612.53	16122.3
8010	49	61.4552	65.2844	2.57672	2.52686	5	-5176.29	8965.61	16387.9
8010	50	61.0482	66.5672	2.60306	2.57466	5	-2405.96	9500.93	16723.7
8010	51	64.3114	65.4324	2.7931	2.78875	5	-5892.35	9305.04	15951.1
8010	52	67.0695	62.6985	2.53125	2.60159	5	-3375.72	10218.5	16122.3
8010	53	63.0516	63.5234	2.61002	2.59583	5	-3630.01	9695.32	16387.9
8010	54	62.51	57.2921	2.50568	2.53423	5	-4767.2	8257.03	16877.1
8010	55	65.7069	67.1158	2.43593	2.45943	5	-3963.81	10275.8	15951.1
8010	56	61.1234	59.3593	2.53615	2.53296	5	-2706.79	9572.31	16636.8
8010	57	58.2071	61.8723	2.64023	2.5753	5	-3230	9408.66	16636.8
8010	58	70.1836	68.9115	2.44977	2.4353	5	-5304.38	9363.54	16122.3
8010	59	53.901	61.3199	2.76496	2.7498	5	-4951.92	9837.78	15951.1
8010	60	58.9099	58.3878	2.64077	2.604	5	-6620.88	8483.88	16122.3
8010	61	61.5444	59.6081	2.78125	2.78221	5	-3454.82	10457.9	15951.1
8010	62	61.5238	63.3804	2.75714	2.75918	5	-3436.54	9178.59	16723.7
8010	63	57.8452	55.9364	2.88157	2.86907	5	-5761.86	8819.18	16271.5
8010	64	73.9235	80.3277	2.69666	2.66209	10	-6592.27	12908	12871
8010	65	90.4292	86.8851	2.90991	2.86278	10	-5179.87	13221.9	13194.3
8010	66	87.4525	78.5947	2.85247	2.89645	10	-7628.08	11374.8	13717.4
8010	67	80.3017	87.4391	2.62386	2.57714	10	-7336.73	13254.6	12092.4
8010	68	86.7379	83.0919	2.35281	2.3476	10	-6521.86	12770.2	13043.3
8010	69	87.1534	91.6596	2.46839	2.4958	10	-6707.31	12516.4	13194.3
8010	70	88.2429	87.0256	3.85594	3.84586	10	-6706.21	11941.5	13717.4
8010	71	86.7459	84.4333	2.48006	2.50089	10	-7630.01	13215.6	11952.9
8010	72	87.6036	84.4325	2.54002	2.51651	10	-6129.79	12611.6	13383.3
8010	73	79.5876	78.6229	2.68863	2.6829	10	-6623.25	12359.6	13383.3
8010	74	85.6648	89.1867	2.44745	2.46531	10	-6397.89	13198.2	12673.4
8010	75	86.6296	85.8502	2.67413	2.63761	10	-6771.51	13349.4	12315.9
8010	76	82.2879	82.9537	2.72605	2.71356	10	-6870.21	12958.6	12673.4
8010	77	83.4206	83.1904	2.812	2.78868	10	-7711.67	13357	11741.4
8010	78	82.6917	89.6877	3.12359	3.098	10	-5323.47	12835.8	13514.5
8010	79	85.8579	82.1515	2.94512	2.94219	10	-7021.27	12502.5	13043.3
8010	80	81.9471	80.0572	4.31871	4.38242	10	-8070.27	9559.13	14806.5
8010	81	82.7695	83.9783	3.49592	3.48021	10	-7534.63	8734.73	15578
8010	82	81.6079	83.2405	3.61814	3.61355	10	-7172.74	11667.3	13717.4
8010	83	78.9621	83.3067	3.18022	3.15702	10	-7942.4	10299.5	14372.8
8010	84	85.6604	88.0978	3.2257	3.25921	10	-4450.22	12830.2	13831.9
8010	85	80.5783	84.6597	3.08421	3.08944	10	-6882.23	11707	13831.9
8010	86	84.7335	85.7286	2.98696	2.95459	10	-8053.24	9121.68	15089.1
8010	87	83.5521	81.4007	2.78377	2.81426	10	-1434.49	11630.5	15440.6
8010	88	80.7143	82.3193	2.98195	3.00964	10	-8064.23	9992.31	14521.1
8010	89	82.8374	81.8769	3.84957	3.8883	10	-7219.89	11240	14045.5
8010	90	84.1071	83.1253	3.07675	3.12581	10	-4742.89	12848.3	13717.4
8010	91	83.1161	86.2541	3.07723	3.06657	10	-2003.44	11546.1	15440.6
8010	92	79.82	84.2126	3.06155	3.0734	10	-7948.32	9848.69	14682.2
8010	93	86.2466	83.2854	3.45694	3.46781	10	-7339.36	11426	13831.9
8010	94	77.7283	81.5579	3.21581	3.17172	10	-5246.78	12650.9	13717.4
8010	95	82.8677	78.8731	3.68869	3.71657	10	-7654.31	8873.47	15440.6
8010	96	73.2192	68.5414	2.48645	2.49977	5	-3145.38	11887.5	14984.4
8010	97	72.2803	69.4897	2.51723	2.54247	5	-4772.56	11564.1	14806.5
8010	98	75.874	68.8475	2.55431	2.56338	5	-3305.32	11460.4	15279.8
8010	99	64.8166	68.7538	2.55594	2.57093	5	-2851.49	11829.1	15089.1
8010	100	68.4388	65.1759	2.53319	2.53962	5	-4392.04	11347.7	15089.1
8010	101	73.5953	67.8314	2.56643	2.55861	5	-4256.37	11763.9	14806.5
8010	102	70.2381	78.5502	2.58902	2.64048	5	-6196.49	10191.7	15279.8
8010	103	69.5951	64.5396	2.5538	2.57571	5	-6775.1	10107.3	15089.1
8010	104	76.6673	72.5689	2.58048	2.57917	5	-6619.09	10363.1	14984.4
8010	105	67.7343	66.8952	2.5235	2.53021	5	-5677.29	10907.6	14984.4
8010	106	65.2328	64.3559	2.65283	2.67758	5	-3885.79	11530.8	15089.1
8010	107	64.9599	71.0512	2.64456	2.65424	5	-6321.39	10397.1	15089.1
8010	108	70.4603	69.3925	2.61814	2.60576	5	-4691.07	11366.6	14984.4
8010	109	69.6916	68.2727	2.56704	2.58681	5	-3200.02	12094	14806.5
8010	110	71.6954	70.8979	2.53659	2.56505	5	-5271.5	10699.4	15279.8
8010	111	64.0451	61.7936	2.52353	2.53996	5	-5855.31	10666.5	15089.1
8010	112	76.5853	71.6863	2.4544	2.47237	5	-2965.84	12303.5	14682.2
8010	113	74.975	83.0619	2.4157	2.35467	5	-4568.16	11802.7	14682.2
8010	114	81.3364	80.733	2.47506	2.47123	5	-6075.6	11672.8	14232.8
8010	115	78.7422	78.5604	2.39981	2.36026	5	-3879.8	12414	14372.8
8010	116	78.5001	77.8717	2.47314	2.44668	5	-6090.11	11094.3	14682.2
8010	117	76.5322	78.3072	2.39145	2.36262	5	-3507.16	12160.3	14682.2
8010	118	73.3682	72.8625	2.41227	2.42326	5	-4477.21	12374.3	14232.8
8010	119	78.3392	75.9171	2.4708	2.48366	5	-6585.98	11392.6	14232.8
8010	120	83.0188	80.4534	2.48525	2.51224	5	-6178.92	11256.1	14521.1
8010	121	73.2591	72.786	2.50693	2.51751	5	-6734.08	10543.2	14806.5
8010	122	81.0405	74.7392	2.49903	2.52146	5	-6309.94	11774.9	14045.5
8010	123	73.0139	74.7981	2.54803	2.53721	5	-7001.05	10961.1	14372.8
8010	124	77.7815	74.8961	2.51945	2.50029	5	-4634.78	11974.8	14521.1
8010	125	79.2794	76.4858	2.53548	2.52178	5	-6261.13	10830.7	14806.5
8010	126	79.4992	74.0312	2.5106	2.53619	5	-4377.79	12621.4	14045.5
8010	127	79.3439	76.863	2.68129	2.67817	5	-6004.91	11537	14372.8
8141	0	65.9453	71.2049	3.3375	3.32402	10	-12475	12253.9	8363.94
8141	1	57.9973	61.7682	3.01857	3.03677	10	-6897.5	14228.8	11211.8
8141	2	64.5286	64.7413	3.01054	3.02582	10	-9380.36	15328.8	7264.63
8141	3	68.5484	67.5855	2.74998	2.78504	10	-9787.83	14945.8	7520.69
8141	4	65.9844	63.2943	2.96029	2.95674	10	-12512.4	11919.5	8780.99
8141	5	62.4784	57.6447	3.48998	3.49267	10	-7476.95	14969.7	9784.81
8141	6	61.9775	66.2575	3.15325	3.128	10	-11184.5	14066.6	7264.63
8141	7	63.3143	67.374	2.7025	2.71119	10	-9325.22	15238.7	7520.69
8141	8	65.59	66.702	2.9287	2.93796	10	-12802.4	12195.7	7943.8
8141	9	67.1233	60.8194	3.29244	3.36634	10	-7224.42	13626.7	11741.4
8141	10	59.3411	63.8032	3.26933	3.27985	10	-9845.71	15034.2	7264.63
8141	11	64.5845	63.2949	3.93515	3.97107	10	-12031.2	12957.1	7943.8
8141	12	69.0305	67.3623	2.96443	2.98739	10	-12181.3	12722	8093.58
8141	13	65.2774	65.3228	3.00336	3.02757	10	-11191.9	10991.6	11387
8141	14	63.4638	64.7101	4.15595	4.18261	10	-12025.3	13355	7264.63
8141	15	60.4241	61.3596	3.12783	3.15261	10	-12422.6	12582.3	7943.8
8141	16	74.3037	66.447	2.41329	2.43149	10	-10166.4	15017.1	6846.23
8141	17	74.345	69.415	2.60751	2.62819	10	-10483.2	14985.1	6425.66
8141	18	76.1981	75.8785	2.84709	2.87163	10	-9178.56	15529.2	7095
8141	19	66.8114	72.1866	3.53125	3.50732	10	-9701.43	15321.6	6846.23
8141	20	70.4046	69.9816	3.67828	3.6716	10	-11067.3	14366.1	6846.23
8141	21	75.9523	77.6407	2.69837	2.73188	10	-9545.48	15599.2	6425.66
8141	22	72.0878	79.1823	2.92619	2.93111	10	-12274.4	13218.9	7095
8141	23	69.8454	65.7598	2.56812	2.57457	10	-11926.6	13661.1	6846.23
8141	24	77.2401	76.5975	2.87055	2.88767	10	-10433.6	14914.3	6666.62
8141	25	69.1302	65.8594	2.71425	2.70396	10	-14101.3	11508.7	6666.62
8141	26	71.2041	73.5282	2.75888	2.74389	10	-11008.8	14290.1	7095
8141	27	71.2736	74.0755	3.04293	3.0198	10	-11441.5	13946.1	7095
8141	28	68.7325	69.3241	3.77543	3.75393	10	-9971.67	15227	6666.62
8141	29	66.5151	69.4439	3.38593	3.35217	10	-13741.9	11935.4	6666.62
8141	30	72.4909	68.5012	2.64734	2.66064	10	-11863.5	13588.9	7095
8141	31	75.4571	67.9957	2.81194	2.84516	10	-9227.34	15611.7	6846.23
8141	32	85.8044	86.5665	2.82753	2.83114	5	-8092.82	14381.2	10169.9
8141	33	83.6317	93.2735	2.5974	2.58855	5	-10799.2	12155.2	10553.1
8141	34	85.7025	85.8699	2.6377	2.6245	5	-10696.3	12868	9784.81
8141	35	89.5953	87.5928	2.51402	2.48689	5	-10179.7	13100.1	10025.1
8141	36	88.1252	88.7251	2.52953	2.56755	5	-8915.51	14160.2	9784.81
8141	37	88.4731	84.7871	2.57369	2.51987	5	-11810.5	11651.2	10025.1
8141	38	80.7836	83.9194	2.51118	2.48271	5	-10755.8	12515	10169.9
8141	39	91.2214	87.0143	2.47707	2.47488	5	-11555.3	11780.7	10169.9
8141	40	93.2763	89.5678	2.47619	2.50409	5	-8561.44	14107.2	10169.9
8141	41	81.0885	87.297	2.47519	2.45429	5	-10605	12758.2	10025.1
8141	42	89.6303	89.9922	2.52854	2.51925	5	-10540.5	13113.4	9626.91
8141	43	79.0548	88.0397	2.4935	2.49906	5	-7543.26	14500.8	10419.5
8141	44	84.2556	89.6961	2.56615	2.63836	5	-11161.6	12154.4	10169.9
8141	45	88.8647	82.5447	2.50354	2.50466	5	-8372.88	14322.4	10025.1
8141	46	85.1351	87.5929	2.46382	2.50575	5	-9376.42	13859.3	9784.81
8141	47	89.7635	87.3149	2.4789	2.47853	5	-10240.4	12740	10419.5
8141	48	68.6968	69.9129	2.8043	2.83008	5	-7466.59	14083.5	11029.3
8141	49	74.2655	79.6788	2.41503	2.40324	5	-9874.22	12513.8	11029.3
8141	50	76.6362	79.0157	2.36496	2.35987	5	-8567.36	13140.6	11387
8141	51	69.3195	72.894	2.83654	2.83849	5	-8205.95	14036.9	10553.1
8141	52	72.4059	74.9563	2.47468	2.46562	5	-10751.4	11768.6	11029.3
8141	53	77.1722	77.6517	2.47284	2.47063	5	-7970.17	13804.7	11029.3
8141	54	74.2523	72.6603	2.3218	2.34957	5	-8487.98	13018.8	11584.6
8141	55	75.4807	76.0159	2.96418	2.97113	5	-8663.19	13759.4	10553.1
8141	56	78.1845	75.6162	2.49665	2.53111	5	-8395.47	13399.6	11211.8
8141	57	76.2852	76.0387	2.62621	2.63569	5	-7406.69	13970.5	11211.8
8141	58	73.8943	70.5139	2.58822	2.61	5	-10686.6	12028.4	10809.8
8141	59	70.9172	76.6025	2.5981	2.59802	5	-9016.05	13326.6	10809.8
8141	60	76.3035	74.6714	2.6623	2.71094	5	-8572.85	13615.9	10809.8
8141	61	75.0001	72.1777	2.67039	2.66886	5	-9111.05	13467	10553.1
8141	62	75.7561	74.7666	2.81897	2.87285	5	-11079.7	11281.6	11211.8
8141	63	71.6409	74.2699	2.84925	2.85335	5	-11169.3	11372.8	11029.3
8141	64	83.4914	83.5743	2.39552	2.37553	10	-10850.7	15631.3	3696.36
8141	65	78.6661	80.6823	2.46547	2.47039	10	-12711.3	14036.1	4141.1
8141	66	79.0688	85.0356	2.71297	2.62614	10	-11609.6	14830.4	4584.33
8141	67	77.553	83.3864	2.45886	2.42347	10	-11562.4	15214.8	3249.89
8141	68	75.05	79.0774	2.4084	2.41163	10	-12118.4	14597.4	3974.75
8141	69	85.257	89.8885	2.439	2.46228	10	-11694.7	14939	3974.75
8141	70	82.6003	83.4068	2.32119	2.31545	10	-11565.3	14773.7	4870.42
8141	71	85.0989	84.1834	2.35392	2.3641	10	-11797.3	15070.1	3075.24
